Date,Adj. Close
2012-01-03,22.792248934631
2012-01-04,23.332995359943
2012-01-05,23.571434728585
2012-01-06,23.933351627416
2012-01-09,23.622528879008
2012-01-10,23.70768579638
2012-01-11,23.605497495534
2012-01-12,23.843936864176
2012-01-13,24.056829157606
2012-01-17,24.061087003474
2012-01-18,24.039797774131
2012-01-19,23.946125165022
2012-01-20,25.300120151238
2012-01-23,25.317151534712
2012-01-24,24.985039556961
2012-01-25,25.17238477518
2012-01-26,25.121290624756
2012-01-27,24.891366947852
2012-01-30,25.214963233866
2012-01-31,25.146837699968
2012-02-01,25.453402602507
2012-02-02,25.504496752931
2012-02-03,25.75145181331
2012-02-06,25.717389046361
2012-02-07,25.845124422419
2012-02-08,26.109110866272
2012-02-09,26.202783475381
2012-02-10,25.968601952608
2012-02-13,26.040985332375
2012-02-14,25.930281339791
2012-02-15,25.758841463164
2012-02-16,26.817482701334
2012-02-17,26.787480722924
2012-02-21,26.95034860572
2012-02-22,26.804624710587
2012-02-23,26.8903446489
2012-02-24,26.984636581045
2012-02-27,26.873200661238
2012-02-28,27.318944340467
2012-02-29,27.20750842066
2012-03-01,27.678968081383
2012-03-02,27.49467021401
2012-03-05,27.258940383648
2012-03-06,27.04892653478
2012-03-07,27.293228358973
2012-03-08,27.438952254106
2012-03-09,27.421808266443
2012-03-12,27.4646682356
2012-03-13,28.004703846974
2012-03-14,28.090423785288
2012-03-15,28.158999735938
2012-03-16,27.944699890155
2012-03-19,27.601820136901
2012-03-20,27.421808266443
2012-03-21,27.353232315793
2012-03-22,27.426094263359
2012-03-23,27.438952254106
2012-03-26,27.936127896323
2012-03-27,27.876123939504
2012-03-28,27.59324814307
2012-03-29,27.533244186251
2012-03-30,27.648966102974
2012-04-02,27.678968081383
2012-04-03,27.378948297287
2012-04-04,26.753192747599
2012-04-05,27.018924556371
2012-04-09,26.658900815454
2012-04-10,26.11886520408
2012-04-11,26.011715281189
2012-04-12,26.551750892563
2012-04-13,26.410312994346
2012-04-16,26.637470830876
2012-04-17,26.95034860572
2012-04-18,26.69318879078
2012-04-19,26.581752870972
2012-04-20,27.790404001191
2012-04-23,27.533244186251
2012-04-24,27.361804309624
2012-04-25,27.601820136901
2012-04-26,27.524672192419
2012-04-27,27.413236272612
2012-04-30,27.443238251022
2012-05-01,27.438952254106
2012-05-02,27.258940383648
2012-05-03,27.224652408323
2012-05-04,26.556036889478
2012-05-07,26.273161093044
2012-05-08,26.144581185574
2012-05-09,26.367453025189
2012-05-10,26.350309037526
2012-05-11,26.710332778442
2012-05-14,26.298877074538
2012-05-15,26.067433241092
2012-05-16,25.799942201544
2012-05-17,25.644624823743
2012-05-18,25.256331379238
2012-05-21,25.670511053376
2012-05-22,25.679139796587
2012-05-23,25.118271487858
2012-05-24,25.083756515013
2012-05-25,25.075127771802
2012-05-29,25.506564932363
2012-05-30,25.316732581716
2012-05-31,25.187301433548
2012-06-01,24.548774435918
2012-06-04,24.63506186803
2012-06-05,24.596232523579
2012-06-06,25.325361324927
2012-06-07,25.221816406393
2012-06-08,25.584223621264
2012-06-11,24.932753508817
2012-06-12,25.27358886566
2012-06-13,25.135528974281
2012-06-14,25.316732581716
2012-06-15,25.903487120079
2012-06-18,25.748169742277
2012-06-19,26.490241658442
2012-06-20,26.6887027523
2012-06-21,26.002717667008
2012-06-22,26.490241658442
2012-06-25,25.769741600305
2012-06-26,25.903487120079
2012-06-27,26.032918268247
2012-06-28,25.808570944756
2012-06-29,26.395325483119
2012-07-02,26.369439253485
2012-07-03,26.542014117709
2012-07-05,26.490241658442
2012-07-06,26.045861383064
2012-07-09,25.886229633657
2012-07-10,25.661882310165
2012-07-11,25.282217608871
2012-07-12,24.70409181372
2012-07-13,25.359876297772
2012-07-16,25.403020013828
2012-07-17,25.592852364475
2012-07-18,26.274523078162
2012-07-19,26.460041057203
2012-07-20,25.985460180586
2012-07-23,25.264960122449
2012-07-24,25.152786460703
2012-07-25,24.876666677944
2012-07-26,25.161415203914
2012-07-27,25.674825424982
2012-07-30,25.575594878053
2012-07-31,25.428906243462
2012-08-01,25.377133784195
2012-08-02,25.187301433548
2012-08-03,25.670511053376
2012-08-06,25.843085917601
2012-08-07,26.110576957148
2012-08-08,26.170978159627
2012-08-09,26.317666794218
2012-08-10,26.248636848528
2012-08-13,26.222750618894
2012-08-14,26.170978159627
2012-08-15,26.231780299394
2012-08-16,26.735569457462
2012-08-17,26.839801697062
2012-08-20,26.700825377595
2012-08-21,26.752941497395
2012-08-22,26.527104978261
2012-08-23,26.27955340921
2012-08-24,26.544477018194
2012-08-27,26.657395277761
2012-08-28,26.605279157961
2012-08-29,26.622651197895
2012-08-30,26.336012538994
2012-08-31,26.770313537328
2012-09-04,26.392471668777
2012-09-05,26.396814678761
2012-09-06,27.226329585579
2012-09-07,26.883231796895
2012-09-10,26.683453337661
2012-09-11,26.744255477428
2012-09-12,26.735569457462
2012-09-13,26.870202766945
2012-09-14,27.109068316029
2012-09-17,27.109068316029
2012-09-18,27.078667246146
2012-09-19,26.971829200555
2012-09-20,27.31753279523
2012-09-21,27.091696276096
2012-09-24,26.735569457462
2012-09-25,26.396814678761
2012-09-26,26.20137922951
